image_uid,file_name,uncertainty_score,confidence_component,quality_component,agreement_component,novelty_component,terms_corroborated,terms_checked,has_description,has_quality,review_recommended,reason,vocabulary_version
3de3da5bec6d4282b38b5e1e4c45b12f,DSC_7197.JPG,0.7312,0.8609,0.6449,0.5,0.1371,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
93f5efd56dc6436d893b5136145a44a3,DSC_7198.JPG,0.7375,0.8393,0.694,0.5,0.131,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
39bb893395a1476f8c5c311c02347bee,DSC_7199.JPG,0.7351,0.8349,0.6932,0.5,0.1381,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
0be5995bc05544c5806f1321e221b50f,DSC_7200.JPG,0.6354,0.6624,0.7621,0.25,0.1836,3,4,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned, and the matching scores separated the leading terms only narrowly.",1.1
4bfa51f937d747648a1fd781e2fc6260,DSC_7201.JPG,0.7784,0.8716,0.6573,0.75,0.1418,1,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the generated description does not corroborate the assigned terms.",1.1
276f658970de4874af7a42b8beb3b57e,DSC_7202.JPG,0.7536,0.8257,0.7593,0.5,0.1631,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
09eeabe2127048f38eb398ecc326ad01,DSC_7203.JPG,0.5918,0.6089,0.714,0.25,0.1775,3,4,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned, and the matching scores separated the leading terms only narrowly.",1.1
025bfbb232974c4590c2be1c1dc39470,DSC_7204.JPG,0.8653,0.9438,0.8027,0.75,0.1389,1,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
9af4a012151847b1838d360c1304a845,DSC_7205.JPG,0.7423,0.8085,0.7088,0.6,0.1472,2,5,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
7c2ca7e99bdd4e51b075aed869f37ff3,DSC_7206.JPG,0.7431,0.8258,0.7292,0.5,0.1268,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
0484d3de7a90489689be421950784e02,DSC_7207.JPG,0.7203,0.8388,0.6454,0.5,0.1433,2,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
76d206622a26410ead2dfa83bf1fc5d4,DSC_7208.JPG,0.7779,0.8268,0.8272,0.5,0.1345,2,4,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned, and the matching scores separated the leading terms only narrowly.",1.1
11bec571b4144c13932a267eca2f01b5,DSC_0056.JPG,0.5489,0.6586,0.5202,0.25,0.1456,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
1a5177d61adf430191e6d3c2aacc68d4,DSC_0057.JPG,0.5118,0.4727,0.6441,0.3333,0.0913,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
26e8b79ebe904744952f63ff8d4abcec,DSC_0058.JPG,0.6021,0.6862,0.633,0.25,0.167,3,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the image is soft or poorly exposed, limiting what can be assigned.",1.1
f9357ad19d834c489303504828e2efce,DSC_0059.JPG,0.4933,0.4291,0.6537,0.3333,0.0804,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
10a9de0dae914c44b2dabac2b273f6a4,DSC_0061.JPG,0.6258,0.6875,0.6988,0.25,0.1446,3,4,True,True,True,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned, and the matching scores separated the leading terms only narrowly.",1.1
201d4d9c526f4abb89a926bf5d967ee2,DSC_0062.JPG,0.4962,0.4331,0.6561,0.3333,0.0,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
5842b4248e8c47e38626678ac3f1696f,DSC_0063.JPG,0.5624,0.6611,0.5554,0.25,0.1541,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
b3e20ccc5a474cbbbf3ac9a474455254,DSC_0064.JPG,0.4723,0.3988,0.6369,0.3333,0.1302,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
0d130ffa80d045758404c5bf53a92cf4,DSC_0065.JPG,0.5871,0.7368,0.4106,0.5,0.1326,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
b1d9b2e65c7a4c65b19592ac27e034df,DSC_0066.JPG,0.4885,0.4184,0.6553,0.3333,0.1079,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c3ad21cce0e1423b9439bc954aace832,DSC_0067.JPG,0.5439,0.6726,0.4861,0.25,0.0988,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
bed0b0b05e634df9a2c66a7035cdfdac,DSC_0068.JPG,0.4633,0.3703,0.652,0.3333,0.131,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c62b9c0af8904e588bd261890921f0be,DSC_0069.JPG,0.6151,0.7528,0.4677,0.5,0.0,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
80be87353b304824a015c620704d8d66,DSC_0070.JPG,0.4314,0.3668,0.5656,0.3333,0.1312,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
718a7604ab1845fb82a874241a65f204,DSC_0071.JPG,0.6373,0.7659,0.4697,0.6,0.1335,2,5,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
700aa52c5acd40bdb972a22d43bbd586,DSC_0072.JPG,0.4603,0.4356,0.5499,0.3333,0.0,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
2d0ab2715848496d85f2cdf1c2c16e13,DSC_0073.JPG,0.7199,0.8441,0.5297,0.75,0.1296,1,4,True,True,True,"Chiefly because the matching scores separated the leading terms only narrowly, and the generated description does not corroborate the assigned terms.",1.1
74db460da8ae42a1ac5004e5bdcaf702,DSC_0074.JPG,0.6146,0.7788,0.5363,0.25,0.1745,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
4a13b7d7101e4752a10aa8191a931a3a,DSC_0078.JPG,0.6364,0.7254,0.5677,0.5,0.1387,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
117b7295dfdc48f2bc414117f71bf71a,DSC_0079.JPG,0.6559,0.7987,0.5902,0.3333,0.2534,2,3,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
64420ac3453b4dae94e897421efba853,DSC_0081.JPG,0.447,0.3853,0.5839,0.3333,0.1795,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
524bd2f60b84481da9e32adf9fee0661,DSC_0082.JPG,0.57,0.7002,0.5211,0.25,0.1808,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
6ad0c1736cfd43a98c7c23afeff0fb9c,DSC_0083.JPG,0.6183,0.7081,0.5407,0.5,0.1292,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
05005918eb094ec9bc228fe54a45bdf1,DSC_0084.JPG,0.4029,0.3707,0.6217,0.0,0.1833,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
0b10da0783c647288646843a4faa7bdf,DSC_0085.JPG,0.5475,0.6406,0.5063,0.3333,0.1519,2,3,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
c3c4201f02bf4efcae404e5911eea700,DSC_0086.JPG,0.4854,0.3992,0.6736,0.3333,0.0875,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
4e3ecbaa4c894f2c92f1373419a583a8,DSC_0087.JPG,0.5937,0.856,0.4735,0.0,0.1664,4,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
d037ff0fad644e43933083ed95aa726f,DSC_0088.JPG,0.5239,0.4826,0.6647,0.3333,0.1051,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
393ac9f7996e424da11dc4435a44d256,DSC_0089.JPG,0.551,0.7013,0.4654,0.25,0.1179,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
9850e9be94624915a095fa90706f7909,DSC_0090.JPG,0.5061,0.4413,0.6728,0.3333,0.0971,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
ad258747ec1c4d51a5bfa72bd8d7cd33,DSC_0091.JPG,0.5923,0.812,0.425,0.25,0.0,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
813b66c4fc5f414e87b436bc90eab8db,DSC_0092.JPG,0.4278,0.3826,0.6758,0.0,0.1273,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
9ccdf981e6224f5ba969232e5032cc5d,DSC_0093.JPG,0.5713,0.6938,0.4268,0.5,0.1269,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
b93d2de3cd5746b7b2e073ca1bc117f3,DSC_0094.JPG,0.4217,0.3739,0.6708,0.0,0.1111,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
0fbd9a868e704360a830181d4f9bab85,DSC_0095.JPG,0.5811,0.7702,0.453,0.25,0.1866,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
09fdb17e4232427e9451dbd48ebdb123,DSC_0096.JPG,0.4431,0.4205,0.6652,0.0,0.0881,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
bdfb91d1d1a040b7bc5c883349d2c185,DSC_0097.JPG,0.4887,0.6957,0.4023,0.0,0.2203,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
0b7f616de8c04fa0a5f5c131490b3666,DSC_0098.JPG,0.4325,0.4003,0.6639,0.0,0.0836,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
2358e7f8ac5b494aac6b1e64bcfedabe,DSC_0099.JPG,0.5928,0.7821,0.405,0.4,0.1597,3,5,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
0e3f86a877294ce0ba98af0440c0cd04,DSC_0100.JPG,0.443,0.4183,0.6681,0.0,0.0783,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c7c715bdbb384cecb2f835aba94a3ed8,DSC_0102.JPG,0.5165,0.7677,0.379,0.0,0.1864,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
9f91b936819b446786733d876a5cf222,DSC_0103.JPG,0.5128,0.4376,0.6971,0.3333,0.0438,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
ccf18b4dcefa450cb296ec25d7878a6e,DSC_0105.JPG,0.6227,0.8792,0.4161,0.25,0.0,3,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
6fb5a7b3621b4a46a11623839b45676a,DSC_0106.JPG,0.4462,0.3787,0.7338,0.0,0.0461,3,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
161808786f8b4ef580a5c72afb7a4d27,DSC_0110.JPG,0.6514,0.7991,0.5052,0.5,0.0,2,4,True,True,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
43de780ecbd6456486f3e3d153f347af,DSC_0111.JPG,0.5038,0.4876,0.6001,0.3333,0.0,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
c6a521e7bb894d47847a1c1dd41bfcf2,DSC_0112.JPG,0.5376,0.6221,0.5402,0.25,0.1618,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
727fff6a79b04180a40c3871daa904cf,DSC_0113.JPG,0.48,0.4472,0.5898,0.3333,0.0406,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
de57b1dc33a4496295df4c360c863895,DSC_0114.JPG,0.5328,0.6146,0.5372,0.25,0.1238,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
5482eafc2dca45f98cb57e08d550d755,DSC_0115.JPG,0.5388,0.5252,0.6464,0.3333,0.0627,2,3,True,True,False,"Chiefly because the image is soft or poorly exposed, limiting what can be assigned.",1.1
8e03447d0e1a4b559edf4f809973c18c,DSC_0075.JPG,0.5853,0.7457,0.5,0.25,0.1366,3,4,True,False,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
2e4f9911e1774fcda3cc7213e222469e,DSC_0076.JPG,0.6018,0.7036,0.5,0.5,0.0478,2,4,True,False,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
9669060bf8134cd4986a1b20aa5fac88,DSC_0109.JPG,0.603,0.7061,0.5,0.5,0.099,2,4,True,False,True,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
4b1bed8507ab489e96c8e2fabbaf1e06,S7R08440.JPG,0.4656,0.7632,0.0685,0.4,0.265,3,5,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
e64a04305183472bb815d3ce9e70cb66,S7R08441.JPG,0.4824,0.7501,0.2209,0.2,0.2471,4,5,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
c9f7ea54d7f64e038e6ce23551741b44,S7R08442.JPG,0.4808,0.6564,0.3504,0.2,0.2491,4,5,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
af55b70ce0cd4934bda1a5a6af0b3e2f,S7R08443.JPG,0.409,0.6226,0.279,0.0,0.1574,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
b8bf2ef0af7c4724a82dcc8e59fa8468,S7R08444.JPG,0.4079,0.5611,0.2566,0.25,0.171,3,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
c54133a4eb0548039e590e577f945649,S7R08445.JPG,0.3647,0.5541,0.2505,0.0,0.1391,4,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
9f142d153b1147cc948888b124f93571,S7R08446.JPG,0.2259,0.4382,0.0195,0.0,0.1208,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
d5026d595a684e669efb05086f4139e0,S7R08447.JPG,0.2262,0.4422,0.0146,0.0,0.1139,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
d2f58a1aa29a40c88bd2f1f217a7f994,S7R08448.JPG,0.3649,0.5643,0.0222,0.5,0.1188,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
e519e01c282849c294d61daf572ff2e8,S7R08449.JPG,0.348,0.6049,0.023,0.25,0.1814,3,4,True,True,False,The assigned terms are well supported across all measures.,1.1
ff0947d42c9549e684475cfbc637d77f,S7R08450.JPG,0.3444,0.5947,0.0273,0.25,0.1104,3,4,True,True,False,The assigned terms are well supported across all measures.,1.1
ea5cb61fa0c944739309ad53fd3641a6,S7R08451.JPG,0.2909,0.4205,0.0162,0.5,0.0398,2,4,True,True,False,The assigned terms are well supported across all measures.,1.1
010559e386d541bbb99c225b9520c37e,S7R08452.JPG,0.3284,0.5731,0.0125,0.25,0.1763,3,4,True,True,False,The assigned terms are well supported across all measures.,1.1
064c69c507fa41ddad36f3defc5e9220,S7R08453.JPG,0.3205,0.6191,0.0314,0.0,0.151,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
b2e1a0ee2dcb4b2c99d43744da0dd24a,S7R08454.JPG,0.3339,0.5098,0.0114,0.5,0.0,2,4,True,True,False,The assigned terms are well supported across all measures.,1.1
c125d78f2c7b4b999ebfb597c96a5c41,S7R08455.JPG,0.3887,0.604,0.0333,0.5,0.0569,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
e99d82e41a5c4a889581cf1f84c2bc55,S7R08456.JPG,0.2876,0.5429,0.0462,0.0,0.1025,4,4,True,True,False,The assigned terms are well supported across all measures.,1.1
be2e471294034d1ead6b7afde4f0f240,S7R08457.JPG,0.3883,0.6007,0.037,0.5,0.1634,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
dbeb8d318da346b985c7539e9aa526e7,S7R08458.JPG,0.3889,0.6203,0.0106,0.5,0.1934,2,4,True,True,False,Chiefly because the matching scores separated the leading terms only narrowly.,1.1
